D:\MassHunter\GCMS\1\data\2020\20200423_ES\Pure_Water_extract.D Thu Apr 23 21:20:11 2020
Start of data points
1.06078	2908709
1.06368	2951486
1.06658	3002503
1.06948	3067930
1.07240	3142294
1.07532	3202487
1.07822	3242896
1.08112	3281947
1.08403	3333334
1.08693	3401124
1.08983	3463169
1.09273	3505792
1.09565	3530054
1.09857	3553195
1.10147	3577906
1.10437	3603174
1.10728	3637235
1.11018	3685861
1.11308	3726811
1.11600	3747449
1.11890	3757963
1.12180	3774780
1.12472	3801281
1.12762	3831226
1.13052	3844797
1.13342	3842771
1.13633	3838753
1.13925	3840176
1.14215	3850414
1.14505	3869680
1.14795	3869252
1.15085	3848784
1.15375	3841420
1.15667	3851763
1.15957	3849725
1.16247	3836864
1.16538	3829744
1.16828	3835116
1.17118	3847099
1.17408	3851878
1.17700	3845060
1.17990	3838427
1.18282	3835923
1.18572	3846357
1.18862	3859440
1.19152	3850670
1.19442	3828771
1.19733	3817087
1.20023	3824637
1.20315	3820163
1.20605	3789899
1.20895	3769357
1.21185	3780014
1.21477	3796661
1.21767	3791266
1.22058	3776941
1.22348	3766238
1.22638	3753448
1.22928	3743514
1.23218	3740967
1.23510	3733855
1.23800	3715512
1.24092	3696090
1.24382	3692460
1.24672	3698964
1.24962	3703033
1.25252	3703745
1.25543	3690069
1.25835	3662844
1.26125	3645677
1.26417	3642942
1.26707	3648973
1.26997	3650379
1.27287	3650177
1.27577	3635690
1.27868	3614068
1.28160	3593273
1.28450	3571263
1.28740	3560326
1.29030	3549447
1.29322	3548871
1.29612	3550696
1.29902	3539144
1.30193	3522141
1.30483	3522965
1.30773	3528339
1.31063	3526261
1.31355	3515612
1.31645	3496825
1.31937	3472358
1.32227	3450964
1.32517	3434567
1.32807	3422673
1.33098	3412723
1.33388	3413436
1.33678	3423631
1.33970	3433643
1.34260	3425269
1.34550	3416943
1.34842	3418547
1.35132	3430566
1.35422	3415662
1.35712	3377436
1.36002	3360891
1.36293	3365762
1.36583	3358256
1.36873	3339063
1.37165	3336629
1.37455	3346263
1.37745	3348155
1.38035	3324612
1.38327	3302749
1.38617	3294758
1.38907	3284539
1.39197	3284227
1.39488	3293704
1.39778	3279252
1.40070	3245301
1.40360	3227179
1.40650	3237873
1.40940	3237396
1.41232	3226319
1.41522	3216084
1.41812	3212312
1.42102	3200591
1.42393	3184244
1.42683	3174772
1.42973	3174526
1.43263	3178372
1.43553	3172841
1.43843	3155156
1.44135	3129040
1.44427	3102749
1.44717	3078009
1.45007	3062170
1.45297	3076982
1.45587	3089033
1.45877	3083230
1.46168	3074466
1.46458	3070233
1.46750	3061996
1.47040	3045419
1.47330	3034385
1.47620	3037016
1.47910	3043807
1.48202	3051161
1.48492	3044416
1.48782	3019162
1.49072	3004029
1.49362	2998863
1.49653	2991012
1.49943	2980778
1.50233	2965780
1.50525	2951562
1.50815	2942024
1.51105	2937765
1.51395	2930779
1.51687	2922083
1.51977	2914415
1.52267	2909241
1.52558	2905698
1.52848	2878181
1.53138	2833750
1.53428	2805216
1.53720	2809194
1.54010	2832106
1.54302	2853321
1.54592	2850963
1.54882	2831265
1.55173	2819846
1.55463	2807949
1.55753	2788493
1.56043	2774561
1.56335	2764029
1.56625	2753763
1.56917	2742043
1.57207	2734699
1.57497	2733578
1.57788	2728305
1.58078	2712933
1.58368	2694579
1.58660	2681069
1.58950	2668395
1.59240	2659398
1.59530	2650736
1.59822	2644553
1.60112	2640050
1.60403	2628529
1.60693	2619217
1.60983	2618031
1.61273	2613318
1.61565	2608696
1.61855	2610639
1.62145	2605784
1.62437	2589114
1.62727	2574277
1.63017	2574136
1.63308	2579169
1.63598	2573248
1.63888	2560376
1.64178	2554983
1.64470	2549298
1.64760	2535245
1.65050	2529927
1.65342	2537501
1.65632	2528933
1.65922	2499716
1.66212	2470335
1.66503	2464887
1.66793	2466235
1.67085	2453519
1.67375	2435958
1.67665	2432105
1.67955	2441805
1.68245	2439648
1.68537	2417843
1.68828	2398900
1.69118	2390650
1.69408	2384662
1.69700	2373413
1.69990	2368774
1.70280	2374834
1.70572	2371071
1.70862	2357672
1.71153	2349187
1.71443	2340721
1.71733	2328288
1.72023	2315069
1.72313	2299923
1.72605	2294646
1.72895	2295120
1.73185	2293905
1.73477	2289732
1.73767	2278790
1.74057	2270475
1.74347	2260535
1.74638	2244692
1.74928	2230563
1.75220	2222210
1.75510	2226073
1.75800	2236665
1.76090	2248533
1.76380	2246273
1.76672	2226332
1.76963	2206028
1.77253	2188669
1.77543	2171989
1.77833	2157350
1.78123	2149895
1.78415	2148434
1.78705	2150755
1.78997	2150496
1.79287	2139702
1.79577	2126666
1.79867	2117292
1.80158	2121448
1.80448	2120435
1.80740	2111878
1.81030	2109190
1.81320	2108145
1.81610	2092350
1.81902	2072211
1.82192	2071209
1.82482	2077516
1.82773	2076869
1.83063	2070199
1.83353	2060204
1.83643	2051592
1.83935	2047172
1.84225	2042641
1.84515	2031208
1.84805	2020972
1.85097	2019340
1.85387	2019022
1.85677	2008940
1.85968	1999323
1.86258	2005533
1.86548	2019322
1.86840	2016272
1.87130	1998915
1.87422	1987136
1.87712	1983715
1.88002	1973357
1.88293	1944406
1.88583	1923233
1.88875	1919888
1.89165	1925919
1.89455	1922052
1.89747	1917622
1.90037	1919809
1.90327	1918629
1.90617	1906910
1.90908	1894600
1.91198	1889221
1.91490	1882670
1.91780	1876190
1.92070	1870152
1.92360	1863909
1.92650	1856156
1.92942	1856458
1.93233	1856579
1.93523	1863985
1.93813	1865080
1.94103	1851712
1.94393	1827403
1.94685	1812175
1.94977	1812576
1.95267	1817479
1.95557	1813773
1.95848	1799115
1.96138	1782580
1.96428	1770039
1.96718	1759511
1.97010	1755512
1.97300	1758338
1.97590	1764186
1.97882	1772561
1.98172	1778323
1.98462	1773448
1.98753	1760603
1.99043	1749410
1.99335	1742234
1.99625	1736794
1.99915	1735150
2.00205	1736953
2.00495	1736059
2.00787	1737717
2.01077	1742821
2.01367	1743788
2.01658	1727854
2.01948	1705957
2.02238	1701568
2.02528	1704742
2.02818	1692088
2.03110	1676333
2.03402	1672415
2.03692	1670473
2.03982	1659503
2.04272	1650984
2.04562	1651043
2.04853	1657598
2.05143	1662396
2.05435	1657662
2.05725	1643734
2.06015	1633760
2.06307	1635419
2.06597	1639470
2.06887	1638016
2.07177	1628597
2.07468	1617416
2.07758	1609681
2.08050	1602363
2.08340	1591437
2.08630	1584139
2.08920	1579257
2.09210	1572956
2.09500	1568129
2.09792	1568300
2.10083	1569922
2.10373	1571584
2.10663	1564591
2.10955	1560010
2.11245	1553120
2.11535	1550865
2.11827	1548077
2.12117	1544977
2.12408	1545823
2.12698	1554068
2.12988	1556078
2.13278	1545059
2.13570	1531000
2.13860	1525664
2.14152	1526821
2.14442	1524076
2.14732	1517192
2.15023	1513539
2.15313	1512591
2.15603	1499939
2.15893	1486371
2.16185	1483438
2.16475	1488816
2.16765	1486893
2.17055	1478310
2.17347	1467344
2.17637	1456110
2.17928	1445100
2.18218	1433965
2.18508	1430571
2.18800	1434288
2.19090	1436960
2.19380	1430030
2.19670	1421482
2.19962	1426003
2.20252	1441554
2.20542	1428654
2.20833	1413252
2.21123	1403879
2.21413	1404857
2.21703	1412109
2.21995	1416777
2.22287	1418069
2.22577	1412843
2.22867	1401458
2.23158	1391371
2.23448	1380198
2.23738	1365234
2.24030	1356167
2.24320	1353289
2.24612	1349901
2.24902	1354416
2.25193	1364550
2.25483	1366653
2.25775	1359304
2.26065	1353188
2.26355	1357426
2.26647	1362676
2.26937	1357693
2.27227	1343602
2.27518	1336893
2.27808	1336751
2.28098	1335937
2.28390	1330915
2.28680	1321759
2.28972	1315900
2.29262	1310726
2.29553	1312998
2.29843	1316103
2.30135	1307930
2.30425	1297929
2.30717	1287784
2.31007	1285001
2.31297	1284115
2.31587	1279238
2.31878	1273552
2.32168	1271795
2.32460	1273496
2.32750	1273375
2.33040	1271073
2.33330	1266798
2.33620	1260659
2.33912	1252118
2.34202	1243539
2.34493	1241008
2.34783	1243579
2.35073	1245937
2.35363	1252679
2.35655	1247738
2.35945	1236996
2.36235	1221320
2.36527	1206895
2.36817	1214144
2.37107	1223906
2.37397	1235800
2.37687	1234136
2.37978	1223467
2.38268	1219522
2.38560	1218642
2.38850	1222807
2.39140	1222430
2.39432	1220045
2.39722	1224132
2.40012	1218507
2.40303	1212650
2.40595	1202428
2.40885	1205894
2.41175	1205477
2.41465	1197217
2.41755	1189660
2.42045	1199111
2.42337	1203511
2.42627	1210270
2.42918	1210475
2.43208	1201957
2.43498	1192084
2.43790	1184868
2.44080	1178260
2.44370	1171362
2.44662	1167217
2.44952	1170733
2.45242	1175607
2.45532	1172742
2.45823	1164644
2.46113	1157431
2.46403	1144507
2.46695	1145432
2.46985	1139617
2.47275	1116126
2.47567	1080690
2.47857	1029867
2.48147	987382
2.48438	979565
2.48730	976418
2.49020	949046
2.49310	883052
2.49600	780711
2.49892	650453
2.50182	532454
2.50472	455709
2.50763	406414
2.51053	380000
2.51343	369561
2.51633	362877
2.51925	359976
2.52215	363969
2.52507	369444
2.52797	370949
2.53087	372290
2.53377	373299
2.53667	374559
2.53958	377398
2.54248	380852
2.54538	373266
2.54830	368812
2.55120	368126
2.55410	371797
2.55702	380169
2.55992	380927
2.56282	381957
2.56573	378437
2.56863	374036
2.57155	374079
2.57445	373599
2.57737	369395
2.58027	374672
2.58317	376153
2.58608	382676
2.58898	381541
2.59190	382932
2.59480	384555
2.59770	385058
2.60060	380605
2.60350	377420
2.60642	379361
2.60932	381524
2.61223	372516
2.61513	367201
2.61803	363328
2.62093	361842
2.62383	361571
2.62675	364053
2.62967	365216
2.63257	367367
2.63547	369979
2.63837	371642
2.64128	368409
2.64418	362700
2.64710	364636
2.65000	363677
2.65290	365990
2.65582	374203
2.65872	379929
2.66162	378222
2.66452	373819
2.66743	370202
2.67033	368962
2.67323	368631
2.67615	370883
2.67905	373164
2.68195	372782
2.68485	367906
2.68777	365067
2.69068	365587
2.69358	366551
2.69650	365910
2.69940	363638
2.70230	359556
2.70520	358027
2.70812	362948
2.71102	366576
2.71393	362092
2.71683	370395
2.71973	369245
2.72263	368674
2.72553	361498
2.72845	366839
2.73135	365347
2.73427	364527
2.73717	372893
2.74007	378161
2.74297	375683
2.74587	371748
2.74878	373285
2.75168	373795
2.75460	370624
2.75750	367645
2.76040	367367
2.76332	366985
2.76622	367219
2.76913	368603
2.77203	370883
2.77493	375305
2.77783	385183
2.78075	390231
2.78365	401774
2.78655	417268
2.78947	432833
2.79237	448754
2.79527	452560
2.79817	448204
2.80108	434152
2.80398	413327
2.80688	402187
2.80980	383751
2.81270	369400
2.81562	369997
2.81852	369410
2.82142	367545
2.82432	365997
2.82723	360675
2.83013	353476
2.83305	350181
2.83595	352015
2.83885	352449
2.84177	350622
2.84467	343824
2.84757	341964
2.85047	339292
2.85338	337829
2.85628	337223
2.85918	344600
2.86210	348170
2.86500	354143
2.86790	359542
2.87082	358017
2.87372	355612
2.87663	353026
2.87953	353102
2.88243	354340
2.88533	353909
2.88825	350898
2.89115	345053
2.89407	340909
2.89697	339393
2.89987	341963
2.90278	341638
2.90568	336104
2.90858	338919
2.91150	350144
2.91440	351077
2.91730	349569
2.92020	349307
2.92310	350398
2.92600	347164
2.92892	341370
2.93182	336811
2.93472	336371
2.93763	339539
2.94053	342874
2.94343	342765
2.94633	342342
2.94923	337202
2.95215	345009
2.95505	345674
2.95797	347557
2.96087	351411
2.96377	350793
2.96667	358821
2.96957	365457
2.97248	380607
2.97538	386489
2.97830	390167
2.98120	391050
2.98410	389143
2.98700	396061
2.98990	401405
2.99282	403885
2.99572	404710
2.99863	409174
3.00153	414489
3.00443	416103
3.00735	413695
3.01025	410536
3.01317	414763
3.01607	415643
3.01897	419988
3.02187	413368
3.02478	412369
3.02768	411880
3.03058	411643
3.03348	412949
3.03640	415932
3.03930	416507
3.04220	415064
